Name,iters,Time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,13,12.50644007,49931361160,13.567242218,9.989975,3.577295,232052,19096,0,1168866,67,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,14,13.926259817,55599919240,15.097891429,11.029226,4.068677,232052,19397,0,1253247,58,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,15,14.682964653,58621025000,15.90746598,11.591284,4.316207,233036,14798,0,1344479,64,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,16,15.468838441,61758584240,16.76377604,12.279976,4.483821,233064,16019,0,1440609,59,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,17,17.069528456,68149260600,18.583612181,13.618542,4.965084,233076,6863,0,1519862,136,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,18,17.692570382,70636719120,19.082960158,14.058183,5.02479,233076,8795,0,1608015,152,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,19,19.26991621,76934189000,20.927025196,15.280638,5.646402,233076,17737,0,1702644,201,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,20,20.370810784,81329455640,21.813063966,15.988872,5.824212,233076,6051,0,1788441,128,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,21,21.348881764,85234355000,22.911968121,16.876569,6.035428,233076,13917,0,1880211,160,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,22,23.641669154,94388185960,25.208083751,18.381722,6.826382,233076,9181,0,1964791,45,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,23,24.292129558,96985116360,26.088660243,18.97136,7.117313,233076,5700,0,2060354,71,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,25,24.23458008,96755347040,26.213995613,19.317521,6.896488,233076,19236,0,2241080,187,,,,,,,
Yices/v-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,1,1.825077106,7286543320,1.894439719,1.361991,0.532463,233076,1188,0,162883,20,,,,,,,
Yices/v-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,2,3.754101567,14988074840,3.896153839,2.843509,1.052658,244020,7026,0,325402,18,,,,,,,
Yices/v-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,3,5.597816808,22349016680,5.82350321,4.243372,1.580145,252620,7979,0,490788,37,,,,,,,
Yices/v-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,4,7.775780839,31044424080,8.205506822,5.843201,2.362319,282928,15413,0,652796,19,,,,,,,
Yices/v-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,5,9.314112598,37186137080,9.803215432,7.191878,2.611351,282928,6513,0,818942,56,,,,,,,
Yices/v-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,6,10.985105723,43857489680,11.514499577,8.449791,3.064722,282928,14352,0,983325,73,,,,,,,
Yices/v-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,7,12.898839917,51497976000,13.512690383,9.811412,3.701292,282928,17473,0,1144772,112,,,,,,,
